date_key,cost_center_key,business_unit_key,gl_account_key,gl_category,amount,scenario,notes
20220301,104005,BU03,616000,Training,1739.23,Budget,Annual operating plan allocation
20220301,104005,BU03,617000,Travel,1223.96,Budget,Annual operating plan allocation
20220301,104017,BU02,611000,Internal Labor,125850.4,Budget,Annual operating plan allocation
20220301,104017,BU02,613000,Software,44240.92,Budget,Annual operating plan allocation
20220301,104017,BU02,613050,Cloud,33089.82,Budget,Annual operating plan allocation
20220301,104017,BU02,612000,External Labor,60105.45,Budget,Annual operating plan allocation
20220301,104017,BU02,614000,Professional Services,24298.77,Budget,Annual operating plan allocation
20220301,104017,BU02,612070,Hardware,16133.06,Budget,Annual operating plan allocation
20220301,104017,BU02,615000,Telecom,8733.46,Budget,Annual operating plan allocation
20220301,104017,BU02,616000,Training,2520.04,Budget,Annual operating plan allocation
20220301,104017,BU02,617000,Travel,1834.28,Budget,Annual operating plan allocation
20220301,104018,BU06,611000,Internal Labor,132480.77,Budget,Annual operating plan allocation
20220301,104018,BU06,613000,Software,46718.88,Budget,Annual operating plan allocation
20220301,104018,BU06,613050,Cloud,33366.86,Budget,Annual operating plan allocation
20220301,104018,BU06,612000,External Labor,60830.28,Budget,Annual operating plan allocation
20220301,104018,BU06,614000,Professional Services,24187.49,Budget,Annual operating plan allocation
20220301,104018,BU06,612070,Hardware,14777.12,Budget,Annual operating plan allocation
20220301,104018,BU06,615000,Telecom,9043.82,Budget,Annual operating plan allocation
20220301,104018,BU06,616000,Training,2490.36,Budget,Annual operating plan allocation
20220301,104018,BU06,617000,Travel,1844.72,Budget,Annual operating plan allocation
20220301,104019,BU03,611000,Internal Labor,167340.54,Budget,Annual operating plan allocation
20220301,104019,BU03,613000,Software,56090.62,Budget,Annual operating plan allocation
20220301,104019,BU03,613050,Cloud,41651.95,Budget,Annual operating plan allocation
20220301,104019,BU03,612000,External Labor,71481.05,Budget,Annual operating plan allocation
20220301,104019,BU03,614000,Professional Services,29226.1,Budget,Annual operating plan allocation
20220301,104019,BU03,612070,Hardware,18079.17,Budget,Annual operating plan allocation
20220301,104019,BU03,615000,Telecom,10016.17,Budget,Annual operating plan allocation
20220301,104019,BU03,616000,Training,3124.74,Budget,Annual operating plan allocation
20220301,104019,BU03,617000,Travel,2127.29,Budget,Annual operating plan allocation
20220301,104022,BU03,611000,Internal Labor,161850.64,Budget,Annual operating plan allocation
20220301,104022,BU03,613000,Software,53827.92,Budget,Annual operating plan allocation
20220301,104022,BU03,613050,Cloud,48326.75,Budget,Annual operating plan allocation
20220301,104022,BU03,612000,External Labor,80965.75,Budget,Annual operating plan allocation
20220301,104022,BU03,614000,Professional Services,33063.12,Budget,Annual operating plan allocation
20220301,104022,BU03,612070,Hardware,20056.4,Budget,Annual operating plan allocation
20220301,104022,BU03,615000,Telecom,11865.28,Budget,Annual operating plan allocation
20220301,104022,BU03,616000,Training,3187.35,Budget,Annual operating plan allocation
20220301,104022,BU03,617000,Travel,2331.47,Budget,Annual operating plan allocation
20220301,104023,BU02,611000,Internal Labor,189101.0,Budget,Annual operating plan allocation
20220301,104023,BU02,613000,Software,62180.03,Budget,Annual operating plan allocation
20220301,104023,BU02,613050,Cloud,50401.95,Budget,Annual operating plan allocation
20220301,104023,BU02,612000,External Labor,84664.87,Budget,Annual operating plan allocation
20220301,104023,BU02,614000,Professional Services,29971.8,Budget,Annual operating plan allocation
20220301,104023,BU02,612070,Hardware,21785.67,Budget,Annual operating plan allocation
20220301,104023,BU02,615000,Telecom,11958.16,Budget,Annual operating plan allocation
20220301,104023,BU02,616000,Training,3358.49,Budget,Annual operating plan allocation
20220301,104023,BU02,617000,Travel,2362.7,Budget,Annual operating plan allocation
20220301,104026,BU01,611000,Internal Labor,208723.76,Budget,Annual operating plan allocation
20220301,104026,BU01,613000,Software,66513.29,Budget,Annual operating plan allocation
20220301,104026,BU01,613050,Cloud,48042.77,Budget,Annual operating plan allocation
20220301,104026,BU01,612000,External Labor,81153.46,Budget,Annual operating plan allocation
20220301,104026,BU01,614000,Professional Services,33888.91,Budget,Annual operating plan allocation
20220301,104026,BU01,612070,Hardware,24303.34,Budget,Annual operating plan allocation
20220301,104026,BU01,615000,Telecom,12385.07,Budget,Annual operating plan allocation
20220301,104026,BU01,616000,Training,3880.31,Budget,Annual operating plan allocation
20220301,104026,BU01,617000,Travel,2750.73,Budget,Annual operating plan allocation
20220301,104027,BU02,611000,Internal Labor,234230.15,Budget,Annual operating plan allocation
20220301,104027,BU02,613000,Software,81075.17,Budget,Annual operating plan allocation
20220301,104027,BU02,613050,Cloud,61047.66,Budget,Annual operating plan allocation
20220301,104027,BU02,612000,External Labor,106270.44,Budget,Annual operating plan allocation
20220301,104027,BU02,614000,Professional Services,37557.02,Budget,Annual operating plan allocation
20220301,104027,BU02,612070,Hardware,28609.34,Budget,Annual operating plan allocation
20220301,104027,BU02,615000,Telecom,15614.49,Budget,Annual operating plan allocation
20220301,104027,BU02,616000,Training,4934.85,Budget,Annual operating plan allocation
20220301,104027,BU02,617000,Travel,3112.17,Budget,Annual operating plan allocation
20220301,104028,BU03,611000,Internal Labor,206733.55,Budget,Annual operating plan allocation
20220301,104028,BU03,613000,Software,67749.34,Budget,Annual operating plan allocation
20220301,104028,BU03,613050,Cloud,56012.53,Budget,Annual operating plan allocation
20220301,104028,BU03,612000,External Labor,95658.89,Budget,Annual operating plan allocation
20220301,104028,BU03,614000,Professional Services,39327.53,Budget,Annual operating plan allocation
20220301,104028,BU03,612070,Hardware,27377.21,Budget,Annual operating plan allocation
20220301,104028,BU03,615000,Telecom,13658.01,Budget,Annual operating plan allocation
20220301,104028,BU03,616000,Training,4519.8,Budget,Annual operating plan allocation
20220301,104028,BU03,617000,Travel,2938.72,Budget,Annual operating plan allocation
20220301,104034,BU03,611000,Internal Labor,131492.92,Budget,Annual operating plan allocation
20220301,104034,BU03,613000,Software,43958.22,Budget,Annual operating plan allocation
20220301,104034,BU03,613050,Cloud,35895.23,Budget,Annual operating plan allocation
20220301,104034,BU03,612000,External Labor,52680.75,Budget,Annual operating plan allocation
20220301,104034,BU03,614000,Professional Services,22587.59,Budget,Annual operating plan allocation
20220301,104034,BU03,612070,Hardware,13717.2,Budget,Annual operating plan allocation
20220301,104034,BU03,615000,Telecom,7551.26,Budget,Annual operating plan allocation
20220301,104034,BU03,616000,Training,2582.73,Budget,Annual operating plan allocation
20220301,104034,BU03,617000,Travel,1850.01,Budget,Annual operating plan allocation
20220301,109003,BU04,611000,Internal Labor,194228.15,Budget,Annual operating plan allocation
20220301,109003,BU04,613000,Software,68744.29,Budget,Annual operating plan allocation
20220301,109003,BU04,613050,Cloud,48298.49,Budget,Annual operating plan allocation
20220301,109003,BU04,612000,External Labor,90518.51,Budget,Annual operating plan allocation
20220301,109003,BU04,614000,Professional Services,31321.26,Budget,Annual operating plan allocation
20220301,109003,BU04,612070,Hardware,24001.31,Budget,Annual operating plan allocation
20220301,109003,BU04,615000,Telecom,12023.6,Budget,Annual operating plan allocation
20220301,109003,BU04,616000,Training,3813.07,Budget,Annual operating plan allocation
20220301,109003,BU04,617000,Travel,2977.98,Budget,Annual operating plan allocation
20220301,109004,BU04,611000,Internal Labor,238533.88,Budget,Annual operating plan allocation
20220301,109004,BU04,613000,Software,73891.85,Budget,Annual operating plan allocation
20220301,109004,BU04,613050,Cloud,66271.3,Budget,Annual operating plan allocation
20220301,109004,BU04,612000,External Labor,106400.83,Budget,Annual operating plan allocation
20220301,109004,BU04,614000,Professional Services,43256.64,Budget,Annual operating plan allocation
20220301,109004,BU04,612070,Hardware,27778.06,Budget,Annual operating plan allocation
20220301,109004,BU04,615000,Telecom,13641.4,Budget,Annual operating plan allocation
20220301,109004,BU04,616000,Training,4303.86,Budget,Annual operating plan allocation
20220301,109004,BU04,617000,Travel,3297.26,Budget,Annual operating plan allocation
20220301,110101,BU05,611000,Internal Labor,210768.57,Budget,Annual operating plan allocation
20220301,110101,BU05,613000,Software,62537.78,Budget,Annual operating plan allocation
20220301,110101,BU05,613050,Cloud,53119.44,Budget,Annual operating plan allocation
20220301,110101,BU05,612000,External Labor,81533.55,Budget,Annual operating plan allocation
20220301,110101,BU05,614000,Professional Services,33290.56,Budget,Annual operating plan allocation
20220301,110101,BU05,612070,Hardware,25102.94,Budget,Annual operating plan allocation
20220301,110101,BU05,615000,Telecom,13185.32,Budget,Annual operating plan allocation
20220301,110101,BU05,616000,Training,4042.06,Budget,Annual operating plan allocation
20220301,110101,BU05,617000,Travel,2730.62,Budget,Annual operating plan allocation
20220301,110102,BU05,611000,Internal Labor,133441.8,Budget,Annual operating plan allocation
20220301,110102,BU05,613000,Software,42333.25,Budget,Annual operating plan allocation
20220301,110102,BU05,613050,Cloud,30933.82,Budget,Annual operating plan allocation
20220301,110102,BU05,612000,External Labor,53620.96,Budget,Annual operating plan allocation
20220301,110102,BU05,614000,Professional Services,21783.25,Budget,Annual operating plan allocation
20220301,110102,BU05,612070,Hardware,13796.75,Budget,Annual operating plan allocation
20220301,110102,BU05,615000,Telecom,7327.75,Budget,Annual operating plan allocation
20220301,110102,BU05,616000,Training,2523.87,Budget,Annual operating plan allocation
20220301,110102,BU05,617000,Travel,1876.68,Budget,Annual operating plan allocation
20220301,120201,BU06,611000,Internal Labor,90458.53,Budget,Annual operating plan allocation
20220301,120201,BU06,613000,Software,30774.16,Budget,Annual operating plan allocation
20220301,120201,BU06,613050,Cloud,23141.02,Budget,Annual operating plan allocation
20220301,120201,BU06,612000,External Labor,41014.12,Budget,Annual operating plan allocation
20220301,120201,BU06,614000,Professional Services,16384.09,Budget,Annual operating plan allocation
20220301,120201,BU06,612070,Hardware,10264.79,Budget,Annual operating plan allocation
20220301,120201,BU06,615000,Telecom,5992.89,Budget,Annual operating plan allocation
20220301,120201,BU06,616000,Training,1659.46,Budget,Annual operating plan allocation
20220301,120201,BU06,617000,Travel,1354.24,Budget,Annual operating plan allocation
20220401,104001,BU03,611000,Internal Labor,236046.84,Budget,Annual operating plan allocation
20220401,104001,BU03,613000,Software,77009.88,Budget,Annual operating plan allocation
20220401,104001,BU03,613050,Cloud,58622.62,Budget,Annual operating plan allocation
20220401,104001,BU03,612000,External Labor,91634.29,Budget,Annual operating plan allocation
20220401,104001,BU03,614000,Professional Services,39822.15,Budget,Annual operating plan allocation
20220401,104001,BU03,612070,Hardware,25693.74,Budget,Annual operating plan allocation
20220401,104001,BU03,615000,Telecom,13842.96,Budget,Annual operating plan allocation
20220401,104001,BU03,616000,Training,4266.28,Budget,Annual operating plan allocation
20220401,104001,BU03,617000,Travel,3405.59,Budget,Annual operating plan allocation
20220401,104002,BU03,611000,Internal Labor,197131.06,Budget,Annual operating plan allocation
20220401,104002,BU03,613000,Software,70630.4,Budget,Annual operating plan allocation
20220401,104002,BU03,613050,Cloud,49782.13,Budget,Annual operating plan allocation
20220401,104002,BU03,612000,External Labor,90433.14,Budget,Annual operating plan allocation
20220401,104002,BU03,614000,Professional Services,32199.01,Budget,Annual operating plan allocation
20220401,104002,BU03,612070,Hardware,24744.68,Budget,Annual operating plan allocation
20220401,104002,BU03,615000,Telecom,11773.78,Budget,Annual operating plan allocation
20220401,104002,BU03,616000,Training,4029.21,Budget,Annual operating plan allocation
20220401,104002,BU03,617000,Travel,2610.21,Budget,Annual operating plan allocation
20220401,104003,BU03,611000,Internal Labor,131529.79,Budget,Annual operating plan allocation
20220401,104003,BU03,613000,Software,44765.43,Budget,Annual operating plan allocation
20220401,104003,BU03,613050,Cloud,40171.69,Budget,Annual operating plan allocation
20220401,104003,BU03,612000,External Labor,64802.11,Budget,Annual operating plan allocation
20220401,104003,BU03,614000,Professional Services,24033.28,Budget,Annual operating plan allocation
20220401,104003,BU03,612070,Hardware,16439.12,Budget,Annual operating plan allocation
20220401,104003,BU03,615000,Telecom,9592.8,Budget,Annual operating plan allocation
20220401,104003,BU03,616000,Training,3042.47,Budget,Annual operating plan allocation
